timestamp,true_lat,true_lon,true_velocity,true_heading,gnss_lat,gnss_lon,gnss_status,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,28.6139,77.209,15.0,0.7855080815473419,28.6138726545008,77.20904338683796,1.0,0.6289965916353797,0.38197085644022544,10.393864372470002,0.018789014550609842,-0.021079401391110066,0.00857404546590683
0.1,28.6139095467823,77.20901083801004,15.003999997333334,0.7836955935065054,28.61394142029077,77.20897228685986,1.0,0.6382685773356013,-0.31269745856767783,9.96240631322894,-0.07164118798100787,0.03096124158999114,-0.028840726675918173
0.2,28.613919095479712,77.20902167962949,15.007999978666684,0.783761789649615,28.613931781824125,77.20903522627324,1.0,0.573074085755031,-0.15698149006126866,9.502975924518855,-0.09736089268765419,-0.006469321200542413,-0.019349400649781495
0.30000000000000004,28.613928551818475,77.20903263152928,15.01199992800013,0.7936814193674009,28.613913798049165,77.2091349539202,1.0,0.14063263728849076,-0.07982483249181596,9.73469025784746,-0.00867045087427208,-0.04310791613637276,0.11446370121826126
0.4,28.61393799039182,77.20904360902685,15.015999829333879,0.795788554719078,28.61391713569397,77.20899650503758,1.0,0.5116400044465801,0.6741484964647279,9.270069299414635,-0.026901688652223307,-0.0024180432264884846,-0.0030796722629250154
0.5,28.61394752517235,77.20905448388955,15.019999666668333,0.7860218358414776,28.61396082278912,77.20901703592831,1.0,0.3517563331070145,-0.8696176281377223,10.24169896388987,0.024336742516536586,-0.006934102529658703,-0.09863636173438883
0.6000000000000001,28.613957133729528,77.20906527999165,15.023999424004147,0.7785337260485098,28.613968594645343,77.20906227176842,1.0,0.4483816644397056,0.22565689686700358,9.570159306309273,-0.022698661441282176,-0.04626238337547653,-0.0888221648972721
0.7000000000000001,28.61396675738935,77.20907606446117,15.027999085342296,0.7772095681205737,28.61393312721746,77.209096821902,1.0,0.1930163882840791,0.21281268532088818,9.78388862880195,-0.03118009460768937,-0.004112461519068107,0.006640726166374884
0.8,28.61397643480786,77.20908679219522,15.031998634684143,0.7717882386760414,28.61398430133817,77.2090540119465,1.0,0.22949365055476495,0.6884306137864176,9.412909964210504,0.024379580510522775,0.024479822326378547,-0.05460382812932999
0.9,28.61398617692981,77.20909744957497,15.035998056031493,0.765170307622909,28.61400419956277,77.2090914662064,1.0,0.5923096942685808,-0.45786570367113216,9.707608286367345,0.011222590060287996,-0.06205541155825727,-0.06881090282444055
1.0,28.613995901475676,77.20910813365967,15.039997333386665,0.7673229256802884,28.614017138088528,77.20913680878287,1.0,-0.004118670867517438,0.21063888881984655,9.989500911441615,0.011445958872132928,0.013983591118470577,-0.013242539113892901
1.1,28.614005577530335,77.20911888058377,15.043996450752559,0.7727519910869147,28.613972230581133,77.20912391669277,1.0,0.12330811108678683,0.35809168912203676,9.298534445635557,-0.020397619449508228,0.036645124018680864,0.07625748306663084
1.2000000000000002,28.614015281386063,77.20912960081033,15.047995392132709,0.7700748630420505,28.614050189203752,77.20918369821062,1.0,-0.5194150234387218,-0.24266286017784594,10.372052840335009,-0.07293193759565866,0.04462320671270418,-0.019361141733098407
1.3,28.614024936550184,77.20914038378035,15.051994141531353,0.7755061794054431,28.61398616679824,77.20916326465358,1.0,-0.5705358040544368,-0.2949912373614973,10.110618165933362,-0.06803223387984511,0.06154443607188115,0.057813299490723946
1.4000000000000001,28.61403457127308,77.20915119628056,15.055992682953502,0.7779329235687525,28.6140415226054,77.20912199467101,1.0,0.2996724415937816,0.07460594783336938,9.585153805020399,-0.003030171062301582,0.025073050994950496,0.0014931390086367641
1.5,28.614044137751005,77.20916209291359,15.059991000404992,0.7853623412666348,28.614030451757806,77.2091541845847,1.0,0.3989414996112255,-0.5458895615496627,9.132488700851235,0.03802633551426221,0.10268326239127593,0.09905939188256686
1.6,28.614053749379412,77.20917294367976,15.06398907789256,0.7808990492123241,28.613995326678356,77.20923240293499,1.0,-0.13878806280607478,-0.2777927571013575,9.50660336407704,-0.035319300316241094,-0.03108112078176635,-0.03633608955066705
1.7000000000000002,28.614063377750842,77.20918378098845,15.067986899423904,0.7794084110137469,28.61405290312484,77.20916707548791,1.0,0.26336229798711364,0.028510423625956398,10.979576191406538,0.038018270144559864,-0.018271926392767247,-0.05661817698044103
1.8,28.61407307023797,77.20919454973897,15.071984449007738,0.7729179706210889,28.6141028631061,77.20923894785675,1.0,0.35504251935519515,-0.8057550315801021,10.292416430441534,0.06629625384814322,-0.030100096180307567,-0.06171773736531368
1.9000000000000001,28.614082743898607,77.20920534627906,15.075981710653874,0.7751781466721248,28.614086582519985,77.20916255264166,1.0,0.3642461662029307,-0.06927087061243772,9.773772775120833,-0.09057886471582552,0.032820897134224786,0.09212426621183226
2.0,28.614092401404328,77.209216167403,15.079978668373268,0.7771507130193374,28.614134842742104,77.20920703606038,1.0,0.03285225139891605,-0.3877455323528211,10.63088560967249,-0.043512527336895826,0.08651111270959166,0.017424394673978928
2.1,28.61410212255598,77.20922692019457,15.083975306178095,0.7707007421451005,28.61404512962142,77.20920887508154,1.0,0.05761259764582358,-0.24718072132531588,9.149473638828516,0.009097525663335162,0.04841676872531997,-0.0720196967734613
2.2,28.614111926860314,77.20923758049473,15.08797160808181,0.7621289099596864,28.614118338278875,77.20926653265592,1.0,0.16943815741174473,0.006610733113978672,10.092920376369886,0.011071646937885276,0.10684349491869705,-0.09722885376392985
2.3000000000000003,28.6141216532716,77.20924833885594,15.09196755809921,0.7706892142262216,28.614118416409017,77.20927777473719,1.0,-0.254458259875728,0.1411593633043221,9.542956535558673,0.04496737817227998,-0.07451127836174928,0.0857653702770958
2.4000000000000004,28.614131363713128,77.20925912177842,15.0959631402465,0.7726502913659267,28.614167315449116,77.20926284609565,1.0,-0.08086953074816905,0.5403743089924661,9.36482921078454,-0.04682561689457453,0.004117333211436101,0.037170355284051146
2.5,28.614141048467943,77.20926994047547,15.099958338541356,0.775630025474818,28.614137491598424,77.20926966723808,1.0,-0.11564747597829186,0.7611871898650702,10.44186684866535,0.032060301158471353,-0.06317855390743775,0.008422374080464997
2.6,28.614150661580222,77.20928084756271,15.103953137002993,0.7834103539471616,28.61419381733286,77.20925062467147,1.0,0.46196469772569804,-0.5091892200829419,9.756013346863181,0.0029652969050219954,-0.011376080227691631,0.10179071713366628
2.7,28.614160240632735,77.20929179923546,15.10794751965222,0.7872247288791736,28.61418256756516,77.20931142910345,1.0,0.4888665185228266,0.3931282922174556,10.433071391056906,0.03697575763457804,0.05772414317966312,0.052638850268963415
2.8000000000000003,28.61416985811628,77.20930271290675,15.11194147051151,0.7834847783729131,28.61417639915369,77.20928776902561,1.0,0.15609999581634054,0.27871810183325396,8.403378103956227,0.031143988469545032,0.04689233301190951,-0.06261364803369739
2.9000000000000004,28.614179503794865,77.20931360004876,15.11593497360507,0.780804266552226,28.61420314299071,77.20929387690663,1.0,0.0390742780886847,0.42463797248046375,10.445409417763557,0.05108114946730631,-0.019262290043946022,-0.011381446231871154
3.0,28.614189107847526,77.20932454061725,15.119928012958889,0.7854142703117241,28.614191172127928,77.20933209477273,1.0,0.36877501793204737,-0.6549260975312906,9.534389084888211,0.05779171177483407,0.06657621692090125,0.03986166107722057
3.1,28.614198713154458,77.20933548553454,15.123920572600817,0.7855476830239275,28.61422567456321,77.20932837521495,1.0,0.061286857115040325,1.2778989384597574,9.381419298844628,-0.04752140014441136,-0.03198604249902427,0.024350305368851313
3.2,28.614208254867513,77.20934650813315,15.127912636560618,0.7924050171017722,28.61420512697789,77.20930819494524,1.0,0.45442741796099395,0.5777453822795021,10.183845697530957,0.005422553730525029,-0.023474384278789135,0.08095967227448217
